                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     315                                      833                  1.0000000000000000E+000                  2.0000000000000000E-002                  9.5655124922688618E+009                  1.5570639434767785E+007                  5.7579959992464483E+003                  1.6575101845748252E+000                  1.2937147988717748E+000                 -5.0226272723027476E-001                  9.1345134164285910E-006                  8.8758891235924157E-016                  9.8011521340389274E-001                  5.4253788798666139E-005                  9.7969138300747789E-003                  3.8622382106857701E-003                  2.0850244238750397E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.0073369165008350E-001                  8.4905524872962710E-004                  3.7826631747538203E-001                  2.3147481187081134E-003                  2.5954422584808542E-003                  9.0784989954852732E-003                  2.0850244238750371E-003                  4.1657430690180824E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4727019963200170E+004                  1.0982119283085935E+007                  6.0331454328681192E+009                  1.6578140518209448E+000                  1.6578140518209454E+000                  7.9537991282228618E-037                  7.0620619252376768E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.0186461702602381E+017                                "r26.4.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-25.8.1"                                 "CRMATH"                               "20260618"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  1.1183854609473083E-001                  3.7604749395999058E+000                 -6.9333802064917434E+000                  4.6310227739116874E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7105397237158566E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  1.1183773759453654E-001                  3.7609345167261830E+000                 -6.9301992176195517E+000                  4.6346641105919844E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7231187120154908E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                  1.1183673433829498E-001                  3.7614497920510876E+000                 -6.9267049119667465E+000                  4.6386745888022913E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7370433511182712E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                  1.1183573911493198E-001                  3.7622294681080852E+000                 -6.9215388296588829E+000                  4.6446217638850547E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7578363968015806E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                  1.1183377218486512E-001                  3.7638169351037605E+000                 -6.9114737270264914E+000                  4.6562774413356927E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7990652782100977E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                  1.1182992836941634E-001                  3.7656024541504021E+000                 -6.9009790302372060E+000                  4.6685615504517832E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8430841763153410E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998587508E-001                  1.1182758329228146E-001                  3.7670070800568340E+000                 -6.8931683699971407E+000                  4.6777801439803879E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8765429207223855E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998275013E-001                  1.1182527997670680E-001                  3.7691620624152362E+000                 -6.8818574820898819E+000                  4.6912514875473583E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9260754742643347E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999997650013E-001                  1.1182079166780014E-001                  3.7721777276051189E+000                 -6.8675455561753544E+000                  4.7085876287963275E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9906286442970172E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999997025013E-001                  1.1181644872549006E-001                  3.7745527360177582E+000                 -6.8573649542762043E+000                  4.7211506810695889E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0378606047652449E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999996712519E-001                  1.1181432751796395E-001                  3.7769823949871597E+000                 -6.8475927104292271E+000                  4.7333607448514226E+000                  6.9999998700800248E-001                  2.8000001299199762E-001                  1.9999999999999907E-002                  2.0842519615153698E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999996087519E-001                  1.1181017940748186E-001                  3.7812436020025584E+000                 -6.8322521137407346E+000                  4.7529783867514945E+000                  6.9999998525081997E-001                  2.8000001474918029E-001                  1.9999999999999796E-002                  2.1592176175819844E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.9999999995150035E-001                  1.1180417298040067E-001                  3.7858624024370342E+000                 -6.8181197589024034E+000                  4.7717490574762857E+000                  6.9999998477238490E-001                  2.8000001522761525E-001                  1.9999999999999796E-002                  2.2306632769275388E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.9999999994525024E-001                  1.1180029676931645E-001                  3.7887872308474475E+000                 -6.8101729067999859E+000                  4.7826343721713895E+000                  6.9999998471150815E-001                  2.8000001528849200E-001                  1.9999999999999796E-002                  2.2718719963452771E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.9999999994212529E-001                  1.1179839376733468E-001                  3.7917891540962199E+000                 -6.8025705359390551E+000                  4.7932536951802751E+000                  6.9999998439671018E-001                  2.8000001560328985E-001                  2.0000000000000018E-002                  2.3120068344320298E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.9999999993587529E-001                  1.1179465373523498E-001                  3.7960408837093156E+000                 -6.7930783099420360E+000                  4.8070210287213717E+000                  6.9999998350968395E-001                  2.8000001649031597E-001                  2.0000000000000018E-002                  2.3631156464182854E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.9999999992962529E-001                  1.1179099446736415E-001                  3.8016906460570850E+000                 -6.7821453183308718E+000                  4.8236388317335228E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.4233838204015372E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.9999999992025024E-001                  1.1178564185259876E-001                  3.8079414010334371E+000                 -6.7724350097562098E+000                  4.8396449119829441E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.4781998247006013E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.9999999991400035E-001                  1.1178215223624538E-001                  3.8132808597834842E+000                 -6.7654251068140878E+000                  4.8520385531354533E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.5185408609374765E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  9.9999999990775035E-001                  1.1177871841118575E-001                  3.8189944979975974E+000                 -6.7591429176382523E+000                  4.8640886787691509E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.5552517690032870E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  9.9999999990150035E-001                  1.1177533382011640E-001                  3.8251064794895027E+000                 -6.7535968978799570E+000                  4.8758138236897777E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.5881053218914990E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  9.9999999989525024E-001                  1.1177199209845454E-001                  3.8316462598418872E+000                 -6.7488034632506366E+000                  4.8872310623118063E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6168408932767690E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  9.9999999988900035E-001                  1.1176868698167110E-001                  3.8373423682014542E+000                 -6.7455240515472399E+000                  4.8962917948807290E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6366838628724576E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  9.9999999988509414E-001                  1.1176663678535731E-001                  3.8419098013289505E+000                 -6.7433254265448026E+000                  4.9031353129540713E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6500714405600436E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  9.9999999988118793E-001                  1.1176459691316273E-001                  3.8466809985192580E+000                 -6.7414499033732938E+000                  4.9098727887692135E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6615453512961863E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  9.9999999987728183E-001                  1.1176256580270867E-001                  3.8541371896895735E+000                 -6.7391565880702906E+000                  4.9197871696463684E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6756427396509518E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  9.9999999986946908E-001                  1.1175852489129286E-001                  3.8621813793064974E+000                 -6.7377224199494359E+000                  4.9294806171816257E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6844967400334247E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  9.9999999986556298E-001                  1.1175651105460532E-001                  3.8676300636303078E+000                 -6.7369977579988634E+000                  4.9358248827935469E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6889816616926015E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  9.9999999986165677E-001                  1.1175450054745192E-001                  3.8731111960576277E+000                 -6.7364215264404654E+000                  4.9420779177862135E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6925532983395858E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  9.9999999985775057E-001                  1.1175249267824797E-001                  3.8812351710453838E+000                 -6.7356712948260551E+000                  4.9512920023937443E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.6972105451499457E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  9.9999999984993804E-001                  1.1174848378761724E-001                  3.8914976297900492E+000                 -6.7344729721736680E+000                  4.9632814603978712E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.7046661455497127E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  9.9999999984212551E-001                  1.1174448583267296E-001                  3.9008961120660990E+000                 -6.7328041224945823E+000                  4.9749492250753304E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.7150835775307829E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  9.9999999983431298E-001                  1.1174050310128100E-001                  3.9094018719768395E+000                 -6.7306033649257886E+000                  4.9863121185925170E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.7288827122666914E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  9.9999999982650045E-001                  1.1173654039231587E-001                  3.9170845768978171E+000                 -6.7279123085172960E+000                  4.9973856765941322E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.7458514721840405E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.9999999981868803E-001                  1.1173260205443467E-001                  3.9240426802374877E+000                 -6.7248043730493174E+000                  5.0081842761442621E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.7655802792866183E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  9.9999999981087528E-001                  1.1172869169381479E-001                  3.9303738728166104E+000                 -6.7213557872917624E+000                  5.0187212481805448E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.7876374794209050E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  9.9999999980306287E-001                  1.1172481215671579E-001                  3.9361648553233777E+000                 -6.7176345394901320E+000                  5.0290089766554589E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.8116360455205159E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  9.9999999979525034E-001                  1.1172096561673650E-001                  3.9441247658619552E+000                 -6.7118144484038682E+000                  5.0439981026505150E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.8495851978035388E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  9.9999999977962550E-001                  1.1171337464609905E-001                  3.9509899230965932E+000                 -6.7053709089346052E+000                  5.0584881071536119E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.8921973257138549E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  9.9999999977181275E-001                  1.1170963491158302E-001                  3.9552452475092728E+000                 -6.7010323720864484E+000                  5.0678866305168357E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.9212472036293037E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  9.9999999976400034E-001                  1.1170593225529452E-001                  3.9612025993028763E+000                 -6.6944878660671021E+000                  5.0816141811160085E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  2.9656208593938895E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  9.9999999974837539E-001                  1.1169863742177467E-001                  3.9664920267600321E+000                 -6.6876526652175334E+000                  5.0949219624241593E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.0126854369978910E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  9.9999999974056297E-001                  1.1169504682598801E-001                  3.9698159056392686E+000                 -6.6831201585400368E+000                  5.1035728217350389E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.0443057650376759E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  9.9999999973275033E-001                  1.1169149342084940E-001                  3.9745283096194139E+000                 -6.6763671513545644E+000                  5.1162347579780931E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.0920338476921175E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  9.9999999971712539E-001                  1.1168449600731450E-001                  3.9802116174146365E+000                 -6.6672706547768019E+000                  5.1325638167250984E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.1575102011491647E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  9.9999999970150044E-001                  1.1167764330573818E-001                  3.9853856943715211E+000                 -6.6582230976856671E+000                  5.1483020768970773E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.2240098939724643E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  9.9999999968587550E-001                  1.1167093157370461E-001                  3.9901293865850933E+000                 -6.6492592381978826E+000                  5.1634908151721417E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.2912757959541688E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  9.9999999967025055E-001                  1.1166435665058019E-001                  3.9945050848678600E+000                 -6.6404028243253288E+000                  5.1781671273598073E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.3591139220860850E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  9.9999999965462560E-001                  1.1165791416000805E-001                  3.9985629115882699E+000                 -6.6316698691001976E+000                  5.1923644747234796E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.4273757145444923E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  9.9999999963900066E-001                  1.1165159964540490E-001                  4.0042216917746609E+000                 -6.6189432813641469E+000                  5.2128276317851894E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.5293460596368646E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  9.9999999960775066E-001                  1.1163933454100559E-001                  4.0092137228038185E+000                 -6.6063139141465159E+000                  5.2323719923335616E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.6335370502342537E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  9.9999999959212571E-001                  1.1163337738162296E-001                  4.0123436129789667E+000                 -6.5981446997823339E+000                  5.2449301033019848E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.7025652677251443E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  9.9999999957650076E-001                  1.1162753099259223E-001                  4.0153017510109335E+000                 -6.5901211863593927E+000                  5.2571359125571515E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.7716389997908391E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  9.9999999956087582E-001                  1.1162179139326234E-001                  4.0181052484262532E+000                 -6.5822424002321096E+000                  5.2690086545699648E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.8407209136554337E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  9.9999999954525087E-001                  1.1161615475901945E-001                  4.0220945513674868E+000                 -6.5707593094300982E+000                  5.2862313913111150E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  3.9436785601130793E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  9.9999999951400087E-001                  1.1160517502843088E-001                  4.0269354571910556E+000                 -6.5558408485340394E+000                  5.3081836664587954E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.0815718543084509E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  9.9999999948275076E-001                  1.1159456526727607E-001                  4.0313686979128001E+000                 -6.5414548073960423E+000                  5.3290814995927498E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.2191097123470742E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  9.9999999945150098E-001                  1.1158430045815255E-001                  4.0354557003681553E+000                 -6.5275746630031106E+000                  5.3490215892736703E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.3562034213317143E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  9.9999999942025086E-001                  1.1157435783349567E-001                  4.0392452369065071E+000                 -6.5141735702933241E+000                  5.3680879120632250E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.4927918063893462E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  9.9999999938900086E-001                  1.1156471667266360E-001                  4.0427766299660721E+000                 -6.5012251759877238E+000                  5.3863538608941068E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.6288339668907109E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  9.9999999935775086E-001                  1.1155535810395949E-001                  4.0460820247075215E+000                 -6.4887037694489553E+000                  5.4038839521944020E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.7643076150290715E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  9.9999999932650085E-001                  1.1154626492571904E-001                  4.0484135866744930E+000                 -6.4795507135501049E+000                  5.4165832909772424E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.8658405354475344E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  9.9999999931087591E-001                  1.1154181294812278E-001                  4.0499210113669930E+000                 -6.4735883810915666E+000                  5.4248481316796928E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  4.9331407176567712E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  9.9999999929525096E-001                  1.1153742153896574E-001                  4.0521157971502948E+000                 -6.4648440946900481E+000                  5.4369582480607281E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  5.0335300998913500E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  9.9999999926400096E-001                  1.1152881340313180E-001                  4.0562650031529284E+000                 -6.4479901999600431E+000                  5.4602119983357182E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  5.2328237671424224E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  9.9999999920150107E-001                  1.1151225101461400E-001                  4.0600195120744154E+000                 -6.4317124747479237E+000                  5.4822869632660538E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  5.4327938738402080E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  9.9999999917025095E-001                  1.1150427378566335E-001                  4.0624020806987682E+000                 -6.4212954066134289E+000                  5.4964049197975768E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  5.5647595043739458E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  9.9999999913900095E-001                  1.1149648519934803E-001                  4.0658117538071359E+000                 -6.4062667309261050E+000                  5.5167583649565524E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  5.7608160898828343E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  9.9999999907650094E-001                  1.1148143666468706E-001                  4.0699898797077685E+000                 -6.3870649831691866E+000                  5.5424959353078238E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  6.0213989237712219E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  9.9999999901400083E-001                  1.1146703752195734E-001                  4.0728883952802075E+000                 -6.3732523892580879E+000                  5.5608474992241828E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  6.2161076712487336E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  9.9999999898275094E-001                  1.1146006281271185E-001                  4.0747478570820199E+000                 -6.3643574106708725E+000                  5.5726654955682573E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  6.3448166178705507E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  9.9999999895150093E-001                  1.1145322917671201E-001                  4.0774356757293306E+000                 -6.3514513954645597E+000                  5.5898116048090056E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  6.5363194393827000E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  9.9999999888900093E-001                  1.1143996116107505E-001                  4.0812031518382996E+000                 -6.3328846349164030E+000                  5.6143275934519767E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  6.8220046214976589E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  9.9999999881087598E-001                  1.1142406863370921E-001                  4.0841077771000363E+000                 -6.3180385152244698E+000                  5.6337535415909690E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  7.0594016615579234E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  9.9999999877181345E-001                  1.1141638879301620E-001                  4.0859709681748457E+000                 -6.3085010991354427E+000                  5.6462385108212061E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  7.2162516414181776E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  9.9999999873275092E-001                  1.1140887537442679E-001                  4.0886639650164076E+000                 -6.2946937244386501E+000                  5.6643189785937915E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  7.4495214598315513E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      77                  9.9999999865462608E-001                  1.1139431765608072E-001                  4.0911838608583118E+000                 -6.2813173242054541E+000                  5.6816789937974148E+000                  6.9999998197382463E-001                  2.8000001802617552E-001                  1.9999999999999796E-002                  7.6827014620882955E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
